conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.52e+18,Mon Apr 25 12:01:00 +0000 2022,151,Anda Perlukan RM2 570 Sebulan Untuk Hidup Bermaruah di Lembah Klang Bagaimana RM2 570 ini dipetik? Pihak penyelidik mengambil kira beberapa item perbelanjaan isi rumah seperti makanan perumahan utiliti pengangkutan kesihatan tabungan &amp; lain-lain https://t.co/8uFyWi00KC https://t.co/R4m14pI415,1.52e+18,https://pbs.twimg.com/media/FRHlZH8VEAA-Mx6.png,,in,Kuala Lumpur,11,0,111,https://x.com/EkonomiRakyatMY/status/1518560705393344512,1.21e+18,EkonomiRakyatMY
1.52e+18,Thu Apr 28 07:57:10 +0000 2022,0,Ini Tampang Brigjen TNI Yus Adi yang Tega Maling Tabungan Wajib Perumahan AD https://t.co/Ljc0q42toH,1.52e+18,https://pbs.twimg.com/amplify_video_thumb/1519585999638372352/img/XaBteKvXIkTT9ypX.jpg,,in,Indonesia,0,1,0,https://x.com/merdekadotcom/status/1519586507161739264,456426648.0,merdekadotcom
1.47e+18,Thu Dec 16 04:31:37 +0000 2021,17,#temanpemilih Kamis (16/12) KPU Kota Parepare Mengikuti Rapat Sosialisasi Tabungan Perumahan Rakyat (Tapera) Di Lingkungan Sekretariat KPU Provinsi/KIP Aceh dan Sekretariat KPU/KIP Kabupaten/Kota. #kpumelayani https://t.co/yP34BhBMiU,1.47e+18,https://pbs.twimg.com/media/FGs9USGUUAEUJQx.jpg,,in,"Kota Parepare, Sulawesi Selata",0,0,0,https://x.com/kpu_parepare/status/1471337190663737347,9.15e+17,kpu_parepare
1.51e+18,Wed Mar 30 14:04:52 +0000 2022,1,Kejagung tlh menahan salah satu tersangka kasus dugaan tindak pidana korupsi dana Tabungan Wajib Perumahan Angkatan Darat (TWP AD) tahun 2013-2020. Kapuspenkum Kejagung Ketut Sumedana menyampaikan tersangka yg ditahan adlh Kolonel Czi (Purn) CW AHT. https://t.co/U2x6IUmDwx https://t.co/EkntXCmVzy,1.51e+18,https://pbs.twimg.com/media/FPGl7UMVIAMlQP5.jpg,,in,,0,0,0,https://x.com/JaksaKita/status/1509169791780622337,1.37e+18,JaksaKita
1.49e+18,Mon Feb 07 13:03:10 +0000 2022,11,Jenderal Dudung Marah Tabungan Wajib Perumahan Anggota TNI Dikorupsi https://t.co/qEVNwYHDgq,1.49e+18,,,in,,4,18,5,https://x.com/OposisiCerdas/status/1490672487176175622,8.88e+17,OposisiCerdas
1.51e+18,Tue Mar 29 12:43:02 +0000 2022,0,Jadi Tersangka Korupsi Tabungan Wajib Perumahan AD Pensiunan Kolonel Ditahan https://t.co/9kiSO0X5WF,1.51e+18,,,in,Indonesia,0,0,0,https://x.com/merdekadotcom/status/1508786812143120389,456426648.0,merdekadotcom
1.49e+18,Mon Jan 24 01:59:33 +0000 2022,13,Sesuai arahan menteri BUMN Erick thohir..PT Bank Tabungan Negara (Persero) berupaya memperluas ekosistem perumahan dengan bersinergi bersama BUMN dan pihak swasta lainnya... https://t.co/1E4ajYzb0k,1.49e+18,,,in,"Gunung Kembar, Indonesia",0,5,12,https://x.com/dalem_abdhi/status/1485432049049944064,1.2e+18,dalem_abdhi
1.49e+18,Mon Feb 07 07:56:44 +0000 2022,0,Tabungan Wajib Perumahan Anggota TNI Dikorupsi Jendral Dudung Marah https://t.co/oS01CWSK8v #Kasad #OknumTNI,1.49e+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/fajaronline/status/1490595369801031685,89877164.0,fajaronline
1.48e+18,Fri Jan 21 08:30:18 +0000 2022,0,belum kelar kasus Asabri eh dah ada lagi nih kasus yg bawa nama TNI. Kejagung Cek 23 Kavling di Bali Terkait Kasus Tabungan Wajib Perumahan TNI https://t.co/SRios7AWQV,1.48e+18,,,in,Indonesia,0,0,4,https://x.com/negativisme/status/1484443223812878338,43486890.0,negativisme
1.5e+18,Wed Mar 16 09:58:36 +0000 2022,1,Kejagung Tetapkan 1 Tersangka Korupsi Tabungan Perumahan TNI AD https://t.co/FOvsrMUKNZ,1.5e+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/Bisniscom/status/1504034390581469185,118646322.0,Bisniscom
1.51e+18,Wed Mar 23 01:30:03 +0000 2022,0,Purnawiran Kolonel Jadi Tersangka Korupsi Tabungan Perumahan TNI AD https://t.co/HcklCOJvOU,1.51e+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/Bisniscom/status/1506443123936808968,118646322.0,Bisniscom
1.51e+18,Wed Mar 23 03:40:00 +0000 2022,6,Kejagung kembali menetapkan satu tersangka dalam kasus korupsi dana Tabungan Wajib Perumahan AD. https://t.co/zBF2cFZMX6,1.51e+18,,,in,Indonesia,0,1,1,https://x.com/TirtoID/status/1506475824630796289,4187275698.0,TirtoID
1.49e+18,Mon Feb 07 15:56:37 +0000 2022,10,Jenderal Dudung Marah Tabungan Wajib Perumahan Anggota TNI Dikorupsi https://t.co/ODrAWnMetv,1.49e+18,,,in,,0,1,5,https://x.com/MediaKomando/status/1490716136173830146,1.23e+18,MediaKomando
1.47e+18,Thu Dec 16 09:29:53 +0000 2021,4,#sahabatpemilih Jajaran sekretariat KPU Kabupaten Kebumen mengikuti rapat sosialisasi Tabungan Perumahan Rakyat (Tapera) di Lingkungan Sekretariat KPU Provinsi/KIP Aceh dan Sekretariat KPU/KIP Kabupaten/ Kota secara daring Kamis (16/12/2021). #kpukebumen #kpumelayani https://t.co/bhFICOoVCL,1.47e+18,https://pbs.twimg.com/media/FGuBo43VUAIy3_e.jpg,,in,Jl. Arungbinang No.14 Kebumen,0,1,0,https://x.com/kpukebumen/status/1471412255837224963,3328164398.0,kpukebumen
1.47e+18,Sat Dec 11 03:21:05 +0000 2021,14,Kejagung Tetapkan Satu Jenderal TNI Jadi Tersangka Korupsi Tabungan Wajib Perumahan Angkatan Darat https://t.co/37FUiQK5Gr https://t.co/rchrTVMUQB,1.47e+18,https://pbs.twimg.com/media/FGS9SZpVIAMLdsT.jpg,,in,Indonesia,0,1,3,https://x.com/KompasTV/status/1469507503599669251,71436318.0,KompasTV
1.38e+18,Wed Apr 21 09:51:03 +0000 2021,40,Dalam rangka mendukung pengelolaan tabungan perumahan rakyat bagi ASN BKN dan BP Tapera lakukan Penandatanganan Perjanjian Kerja Sama (PKS) Rabu (21/04/2021). Hal itu terkait pertukaran dan pemanfaatan data ASN yg tervalidasi sbg dasar pemutakhiran peserta Tapera. https://t.co/2vkp38KZIB,1.38e+18,https://pbs.twimg.com/media/EzfSf-cUUAQlIQ1.jpg,,in,"Jakarta, Indonesia",0,1,5,https://x.com/BKNgoid/status/1384806879923081218,393838920.0,BKNgoid
1.47e+18,Sat Dec 11 01:44:03 +0000 2021,10,Tilap Uang Tabungan Perumahan Tentara Lebih Rp100 M Brigjen TNI Ini Jadi Tersangka Dugaan Korupsi https://t.co/3s4TEzmD5u https://t.co/a72qpPrnRc,1.47e+18,https://pbs.twimg.com/media/FGSnE8GUUAUc_KI.jpg,,in,Indonesia,5,2,2,https://x.com/KompasTV/status/1469483083225178115,71436318.0,KompasTV
1.5e+18,Thu Mar 17 13:44:56 +0000 2022,33,Pusat Penerangan Hukum Kejaksaan Agung menyampaikan penanganan Perkara Tindak Pidana Korupsi pada PT. Krakatau Steel dan Penetapan Tersangka dalam Perkara Dugaan Tindak Pidana Korupsi Dana Tabungan Wajib Perumahan Angkatan Darat (TWP AD) Tahun 2013 s/d 2020. #KejaksaanRI https://t.co/p34VQX41hM,1.5e+18,https://pbs.twimg.com/media/FODkZQfVUAA16BA.jpg,,in,"Jakarta Selatan, DKI Jakarta",0,4,11,https://x.com/KejaksaanRI/status/1504453736751501314,7.05e+17,KejaksaanRI
1.47e+18,Sat Dec 11 14:32:04 +0000 2021,4,Jenderal Jadi Tersangka Dugaan Korupsi Tabungan Perumahan TNI AD https://t.co/adt7dGOjyu #beritajogja #jogja #jogjaistimewa https://t.co/6OVXo0zPqY,1.47e+18,https://pbs.twimg.com/media/FGVW3UMVQAQxtDO.jpg,,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/Harian_Jogja/status/1469676363363676162,118371948.0,Harian_Jogja
1.48e+18,Sun Jan 16 09:05:06 +0000 2022,0,Panglima TNI Buka Suara soal Korupsi Tabungan Perumahan Angkatan Darat - https://t.co/l4RQ4E3uZd https://t.co/NRqm7NX03m,1.48e+18,https://pbs.twimg.com/media/FJNlQmpaQAEo4ZO.jpg,,in,"Makasar, Indonesia",0,0,0,https://x.com/IniPastiDotCom/status/1482640040383881217,7.44e+17,IniPastiDotCom
1.51e+18,Tue Mar 22 06:16:51 +0000 2022,3,Di BP Tapera udah nggak perlu pawang keuangan lagi cukup menjadi Peserta Tapera dan dapatkan hasil tabungan beserta pemupukannya yang bisa diambil pada saat masa kepesertaan berakhir (pensiun). Bukan itu aja #SobatTapera juga dapat mengajukan minat pembiayaan rumah pertama https://t.co/B0JA5W7IAU,1.51e+18,https://pbs.twimg.com/media/FObt2Y-akAIkyTJ.jpg,,in,"Jakarta Selatan, DKI Jakarta",1,2,0,https://x.com/BP_Tapera/status/1506152911742849024,1.35e+18,BP_Tapera
1.4e+18,Fri Jun 04 06:00:01 +0000 2021,1,Kapolda Kalimantan Timur Irjen Pol. Drs. Herry Rudolf Nahak https://t.co/G6W4SovmDl. menerima audiensi dari Badan Pengelola Tabungan Perumahan Rakyat (BP Tapera) di Ruang Kerja Kapolda Kamis Sore (03/06/2021) . . . #PolriPresisi #polriuntukindonesia #Poldakaltim https://t.co/8yjXLlfs4a,1.4e+18,https://pbs.twimg.com/media/E3BDk88VkAAsO2g.jpg,,in,"Balikpapan, Indonesia",0,0,0,https://x.com/Poldakaltim/status/1400693805125275653,226140504.0,Poldakaltim
1.51e+18,Fri Apr 01 08:38:21 +0000 2022,6,Update Data Kepesertaan Tapera bisa menang Mobil Motor Smart Tablet dan Smartphone? Tentu bisa update kepesertaan anda di https://t.co/9njO5vZTrF Untuk Informasi lebih lanjut kunjungi https://t.co/jd0uXKX6GG https://t.co/K8FzbJgMcr,1.51e+18,https://pbs.twimg.com/media/FPPuVVhagAQey7D.jpg,,in,"Jakarta Selatan, DKI Jakarta",1,15,1,https://x.com/BP_Tapera/status/1509812400593469443,1.35e+18,BP_Tapera
1.47e+18,Fri Dec 10 16:07:22 +0000 2021,186,Wah ini bakalan bikin geger gak ya ?!! Gak ada takut-takutnya nih Kejagung. Jenderal TNI Jadi Tersangka Korupsi Tabungan Wajib Perumahan AD https://t.co/IWtjVLwRrd,1.47e+18,,,in,Indonesia,2,8,39,https://x.com/yusuf_dumdum/status/1469337955240079364,2156465923.0,yusuf_dumdum
1.48e+18,Sun Jan 16 13:23:23 +0000 2022,34,Jenderal Andika Perkasa meminta penanganan kasus dugaan korupsi Tabungan Wajib Perumahan Angkatan Darat (TWP AD) periode 2013-2020 tidak lama-lama https://t.co/oDuCYkgsrn,1.48e+18,,,in,,0,1,3,https://x.com/detikcom/status/1482705039919652868,69183155.0,detikcom
1.42e+18,Wed Jul 28 14:15:03 +0000 2021,1,Cara Mencairkan Tabungan Perumahan Bagi Pensiunan PNS https://t.co/xaWv8AJFEA,1.42e+18,,,in,,0,0,0,https://x.com/infopendidikans/status/1420387329189941250,623401270.0,infopendidikans
1.41e+18,Sat Jun 19 01:17:29 +0000 2021,5,BTN Sosialisasikan Kerjasama TNI AD Dalam Pengelolaan Tabungan Wajib Perumahan https://t.co/QAbhC465uC,1.41e+18,,,in,,0,0,4,https://x.com/MediaKomando/status/1406058520609316864,1.23e+18,MediaKomando
1.48e+18,Sun Jan 16 08:59:32 +0000 2022,17,Panglima TNI Minta Kasus Korupsi Tabungan Perumahan Angkatan Darat Cepat Diusut https://t.co/ezA2BQft18 #TempoNasional,1.48e+18,,,in,Indonesia,0,0,3,https://x.com/tempodotco/status/1482638639695740928,18129942.0,tempodotco
1.46e+18,Tue Nov 23 04:16:47 +0000 2021,3,Dalam rangka memperingati HUT Kredit Kepemilikan Rumah (KPR) ke-45 PT. Bank Tabungan Negara (Persero) Tbk (BTN) menggelar akad massal KPR Bantuan Pembiayaan Perumahan Berbasis Tabungan (BP2BT) di Perumahan Bellpark 2 Gunung Sari Senin (22/11). https://t.co/rtrS9bZn2Q,1.46e+18,https://pbs.twimg.com/media/FE2dY6VVcAcLPzj.jpg,,in,"West Nusa Tenggara, Indonesia",0,1,0,https://x.com/insidelombok_/status/1462998539735166977,9.85e+17,insidelombok_
1.49e+18,Sun Feb 06 03:40:05 +0000 2022,1,Berkas Perkara Korupsi Dana Tabungan Perumahan Angkatan Darat Diserahkan ke Oditur Militer https://t.co/jTFGqbs4u6,1.49e+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/Bisniscom/status/1490168393286098946,118646322.0,Bisniscom
1.47e+18,Fri Dec 10 12:46:57 +0000 2021,5,Kejagung menetapkan dua orang sebagai tersangka dalam kasus dugaan korupsi Tabungan Wajib Perumahan Angkatan Darat (TWP AD) pada 2013-2020. https://t.co/yeaZfBmnHv,1.47e+18,,,in,,0,1,0,https://x.com/detikcom/status/1469287519632211974,69183155.0,detikcom
1.8e+18,Sun Jun 02 14:36:22 +0000 2024,6,Hasil pemeriksaan th 2021 oleh BPK ditemukan ada Dana Tabungan Perumahan sebesar 567.5 milyar yg belum dibayarkan pada 124.960 peserta.. rerata sktr 4.5 jt per orang. Bisa beli Rumah atau Kandang Burung?.. Negeri Konoha ini kadang becandanya kelewatan.. https://t.co/lhUELqVigt,1.8e+18,https://pbs.twimg.com/media/GPE054ta8AEzxqJ.jpg,,in,Overseas,0,0,2,https://x.com/bwinarso99/status/1797276072503116208,1.14e+18,bwinarso99
1.8e+18,Sat Jun 01 00:05:30 +0000 2024,11,Bismillahirrahmanirrahim TAPERA ( Tabungan Perumahan Akherat) Sedekah jariah 100Rb/Mtr untuk pembebasan lahan ponpes yatim dan dhuafa @sandiuno @erickthohir https://t.co/u4TYubtM5x,1.8e+18,https://pbs.twimg.com/media/GO8kJfUakAAgfXR.jpg,,in,"DKI Jakarta, Indonesia",0,0,4,https://x.com/Gojekmilitan/status/1796694525085458657,1.25e+18,Gojekmilitan
1.8e+18,Tue May 28 02:12:36 +0000 2024,2,@solehsolihun https://t.co/Xn7JQNeDBi Kalo liat disini sistemnya kayak bpjs sistem silang jadi yang udah punya rumah juga bayar,1.8e+18,,solehsolihun,in,"Pandeglang, Indonesia",0,0,0,https://x.com/Hadzarrohman/status/1795276958542307542,1.42e+18,Hadzarrohman
1.8e+18,Wed May 29 10:36:04 +0000 2024,8,@tempodotco Jangan berharap bisa di cairkan. Ini adalah perampokan yang legal. https://t.co/CGEOSzwOLh,1.8e+18,,tempodotco,in,Republic Arabasta,0,0,2,https://x.com/Rio_Nolanda/status/1795766049054548157,3001373768.0,Rio_Nolanda
1.8e+18,Wed May 29 01:25:48 +0000 2024,2,@ebe_ganzo Jangankan sing gaji 5jt... lha wong sing 25jt ae setelah kerjo 50thn baru kekumpul 450jt... Skrg harga rumah kelas komplek perumahan karyawan bergaji 5jt ae wes diangka 400jt an... 50thn lagi iso 5M... sementara tabungan cuma 90jt... kuwi pos s,1.8e+18,,ebe_ganzo,in,lndonesia,0,0,0,https://x.com/Supriya77456669/status/1795627569917927648,1.38e+18,Supriya77456669
1.8e+18,Tue May 28 01:02:52 +0000 2024,22,Model pembiayaan subsidi seperti ini ga jelas akuntabilitasnya. Kalau memang pemerintah mau cari dana untuk subsidi perumahan ya sudah naikin saja pajak penghasilan 1-2% alokasikan untuk perumahan Ga usah pakai tabungan paksa yg sebenarnya jg beban tambahan dan rawan,1.8e+18,,,in,"Indonesia, mostly",0,3,14,https://x.com/goraici/status/1795259409838526944,15177656.0,goraici
1.8e+18,Tue May 28 13:52:46 +0000 2024,2,@Yurissa_Samosir @choymarkochoy @AdamVelcro @Kang_Toniee @mustafaagus007 @NohCeukenohhh @Putri96960977 @tijabar @chaidar_2000 @kang___L @ay_prakasa2225 Tapera tabungan perumahan rakyat swasta harus dipotong gaji 3% untuk yang sudah punya rumah itu saya ga,1.8e+18,,Yurissa_Samosir,in,bumi Allaah,0,0,0,https://x.com/ArRayah43832329/status/1795453160917459444,1.57e+18,ArRayah43832329
1.71e+18,Wed Oct 18 13:05:11 +0000 2023,0,Kejagung menetapkan satu tersangka baru berinisial TN dalam perkara korupsi Tabungan Wajib Perumahan Angkatan Darat (TWP AD) Tahun 2019-2020. https://t.co/IxIV4ar6Zg,1.71e+18,,,in,Jakarta,0,0,0,https://x.com/kompascom/status/1714628695766569113,23343960.0,kompascom
1.74e+18,Wed Jan 10 04:11:38 +0000 2024,0,Hai Sobat! Pembiayaan #RumahTAPERA gak cuma untuk kepemilkan #RumahPertama aja loh Sobat. Yuk simak apa aja sih pembiayaan #RumahTAPERA yang bisa Sobat dapatkan melalui BP Tapera. https://t.co/OhDdK2YeyV,1.74e+18,https://pbs.twimg.com/media/GDdBIcBasAEObR2.jpg,,in,"Jakarta Selatan, DKI Jakarta",0,1,0,https://x.com/BP_Tapera/status/1744935002478191061,1.35e+18,BP_Tapera
1.75e+18,Thu Jan 11 02:54:55 +0000 2024,0,Punya #RumahPertama dengan tenor yang panjaaaaaaaaaaaaaaaaang mungkin gak sih? Dengan fasilitas pembiayaan #RumahTAPERA dari BP Tapera pasti bisa! https://t.co/A3Pequ5lAL,1.75e+18,https://pbs.twimg.com/ext_tw_video_thumb/1745278051708219392/pu/img/hibP_hzNtR5rsYP6.jpg,,in,"Jakarta Selatan, DKI Jakarta",0,3,0,https://x.com/BP_Tapera/status/1745278083584700921,1.35e+18,BP_Tapera
1.72e+18,Mon Oct 23 06:18:11 +0000 2023,0,Dengan benefit berupa uang muka yang bisa 0% bunga tetap 5% sampai lunas tenor yang panjang hingga 30 tahun dan cicilan terjangkau. Yuk ajukan sekarang juga! Sobat berminat untuk memanfaatkan fasilitas pembiayaan perumahan #RumahTAPERA?,1.72e+18,,,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://x.com/BP_Tapera/status/1716338207724609842,1.35e+18,BP_Tapera
1.65e+18,Wed Apr 12 15:50:57 +0000 2023,5,Sosialisasi kegiatan &amp; Penandatanganan Buku Tabungan Penerima bantuan stimulan perumahan Swadaya (BSPS) Aspirasi DPR-RI Komisi V @irwan_fecho https://t.co/S9nqnZ5KNa,1.65e+18,https://pbs.twimg.com/ext_tw_video_thumb/1646178945719586824/pu/img/2sqTHZKcPcBEwgxT.jpg,,in,Long Bagun | Mahakam Ulu,0,0,3,https://x.com/Dpcpdmahulu/status/1646179104876806146,1.54e+18,Dpcpdmahulu
1.65e+18,Fri Apr 14 14:47:52 +0000 2023,0,Jenderal TNI Dr. Dudung Abdurachman melaksanakan kunjungan kerjanya di wilayah Korem 063/Sunan Gunung Jati Cirebon. KASAD berziarah ke Taman Makam Pahlawan (TMP) Kesenden dan meninjau pembangunan Masjid Syarif Abdurachman serta meninjau lokasi perumahan Tabungan Wajib Perumahan. https://t.co/hC88H2XDuX,1.65e+18,https://pbs.twimg.com/media/Ftrr5rwaMAAVkg1.jpg,,in,,0,0,0,https://x.com/12_gebang/status/1646888006018793472,1.36e+18,12_gebang
1.62e+18,Wed Feb 01 04:46:44 +0000 2023,2,Pengadilan memvonis 16 tahun penjara untuk Brigjen TNI Yus Adi Kamrullah dan Ni Putu Purnamasari atas tindak pidana korupsi terkait dana Tabungan Wajib Perumahan TNI AD. https://t.co/63kEBuMa2b,1.62e+18,,,in,,0,0,0,https://x.com/detikcom/status/1620644797676490752,69183155.0,detikcom
1.53e+18,Sat May 28 19:27:31 +0000 2022,0,#3_pns Cara Cek Saldo Tabungan Perumahan (Tapera) PNS https://t.co/5yW3c11nlQ,1.53e+18,,,in,Indonesia,0,0,0,https://x.com/kamikamustudio/status/1530631875542536192,3227006718.0,kamikamustudio
1.8e+18,Thu May 30 22:45:07 +0000 2024,0,Tabungan Perumahan Rakyat (Tapera) wajib bagi para pekerja di mana iuran simpanan Tapera dipotong dari gaji. Lantas kapan Tapera bisa diambil? https://t.co/KL5NstjvKI,1.8e+18,,,in,Jakarta,0,1,1,https://x.com/kompascom/status/1796311909412823445,23343960.0,kompascom
1.8e+18,Sun Jun 02 02:40:16 +0000 2024,12,Dapet gaji 29 jutaan per bulan dari Tapera Basuki mendukung Tapera Tabungan Pemiskinan Rakyat. Basuki: Tapera itu tabungan. Bukan (gaji) dipotong terus hilang. #DicariPolisiJujur #DicariPolisiJujur https://t.co/OoH1ozfUwy,1.8e+18,https://pbs.twimg.com/media/GPCRJ_KbgAAIZlP.jpg,,in,,2,4,15,https://x.com/dancersejati07/status/1797095862692438234,1.61e+18,dancersejati07
1.8e+18,Sun Jun 02 02:38:43 +0000 2024,13,Uang pensiun saja banyak yang tidak cair sampai pada demo. Uang rakyat di ASABRI Jiwasraya Taspen sudah terbukti dirampok oleh gerombolan Solo. Menteri Basuki Sebut Tapera Bukan Uang Hilang tapi Tabungan Hari Tua Untuk Beli Rumah #DicariPolisiJujur #DicariPolisiJujur https://t.co/XN4Oicgnlp,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1797095453294817280/pu/img/PfdHs2JOXZecbfrD.jpg,,in,,0,4,15,https://x.com/dancersejati07/status/1797095472320168375,1.61e+18,dancersejati07
1.8e+18,Tue Jun 04 13:04:36 +0000 2024,10,TOLAK TAPERA : Tabungan Penipuan Rakyat ! Lawan Program Investasi Bodong ,1.8e+18,,,in,"DKI Jakarta, Indonesia",0,0,2,https://x.com/unang_sunarno/status/1797977754203492728,7.65e+17,unang_sunarno
1.8e+18,Tue Jun 04 14:29:12 +0000 2024,23,Singkong yg ditanam wowo dibikin tape sama wiwi Tapi tape bkn sembarang tape jadilah Tapera Tabungan Pemeras Rakyat https://t.co/dPHdUrivHQ,1.8e+18,https://pbs.twimg.com/media/GPPGmX3aQAASmdr.jpg,,in,,2,4,6,https://x.com/Shanty1BM/status/1797999044830323128,1.75e+18,Shanty1BM
1.8e+18,Wed May 29 15:17:48 +0000 2024,6,Wajib.!!! TaPeRa Tabungan Penderitaan Rakyat https://t.co/E7OTyLIoId,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1795836859756728320/pu/img/ldciAOt-fShj57GD.jpg,,in,,0,0,2,https://x.com/CahAngo45022699/status/1795836949644939593,1.35e+18,CahAngo45022699
1.8e+18,Sun Jun 02 10:34:02 +0000 2024,7,Produk murah meriah dari WingsCare TAPERA (Tabungan peras Rakyat) Progam dari pemerintah. https://t.co/b9NHrGvfSu,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1797214949833601024/pu/img/IiDI5YBXH-teIVHx.jpg,,in,INDONESIA,0,1,3,https://x.com/Candj09/status/1797215090569286037,1336091630.0,Candj09
1.8e+18,Wed May 29 06:44:32 +0000 2024,9,Jangan sampai Penindasan terjadi karna Program Akal2an PENGUASA!! TAPERA = Tabungan Pembodohan Rakyat. https://t.co/3r6ve6w9Pk,1.8e+18,https://pbs.twimg.com/media/GOuitUebwAEwx26.jpg,,in,Melbourne - Australia,0,1,0,https://x.com/Geli_d3h/status/1795707782097957272,1.59e+18,Geli_d3h
1.8e+18,Sun Jun 02 13:07:51 +0000 2024,6,Teruslah kamu menipu rakyatmu.... dengan embel embel tabungan tapera... kalau mau minta sumbangan dgn embel2x tabungan.. Tapera itu khusus nya vuat asn krna gaji tetap.. bagi swasta itu namnya minta sumbangan.. knp sih klian peras keringat rakyat... papan ini yg bs hentikanmu https://t.co/dbYmP1VKX5,1.8e+18,https://pbs.twimg.com/media/GPEgzlFbYAAy_Ls.jpg,,in,"Gambir, Indonesia",1,0,1,https://x.com/Irjenmaheswara/status/1797253798999867647,1.53e+18,Irjenmaheswara
1.8e+18,Thu May 30 09:19:47 +0000 2024,14,Tapera tabungan penderitaan rakyat entah apa yang di pikirkan @PDI_Perjuangan @PKSejahtera memproklamasikan uu tapera ? Jujur sih nie ibarat pisau bermata dua menjerit kedepan ya ? Apalagi setiap tahun harga suku bunga utk KPR naik jg sesuai siklus inflasi dan kebijakan https://t.co/J9Rbq2YNwP,1.8e+18,https://pbs.twimg.com/media/GO0P0bCasAAO-6A.jpg,,in,"DKI Jakarta, Indonesia",0,6,6,https://x.com/gtobing2903/status/1796109238747516931,1.47e+18,gtobing2903
1.8e+18,Thu May 30 00:21:12 +0000 2024,11,MENOLAK KERAS ? Kebijakan Tabungan Peumahan Rakyat (Tapera) memberatkan pekerja dan pengusaha. Apindo menolak keras ! https://t.co/0UP7gqMxyQ,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1795973649687851008/pu/img/y9y-K-DJLy8ki7v5.jpg,,in,Indonesia🇮🇩,1,0,9,https://x.com/siregar_najeges/status/1795973699733987483,1052339653.0,siregar_najeges
1.8e+18,Wed May 29 10:30:37 +0000 2024,11,TaPeRa Tabungan Pemerasan Rakyat https://t.co/Hu2U7e0OaN,1.8e+18,https://pbs.twimg.com/media/GOvWczubQAATBJz.jpg,,in,Seberang Rumah Pak Lurah,0,0,7,https://x.com/AlnilamOmar/status/1795764675994640646,1.65e+18,AlnilamOmar
1.8e+18,Fri May 31 05:28:22 +0000 2024,69,TABUNGAN PEMERAS RAKYAT... BURUH MENJERIT HIDUP MAKIN BERAT GAJI DIPOTONG TAPERA....‼️ #GantungKoruptorTimah300T #GantungKoruptorTimah300T 🆘🆗 https://t.co/nRKAKTBr3c,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1796413325317967873/pu/img/RBujIb3q410lEzQI.jpg,,in,,1,10,39,https://x.com/PngAdilnR4kyt/status/1796413387871817912,1.63e+18,PngAdilnR4kyt
1.8e+18,Thu May 30 04:16:52 +0000 2024,8,Komitenya setahun dah bisa DP rumah mewah yg dipotong gajinya 30th DP RSS doank miris ga seeyy Beneran Tabungan Penderitaan Rakyat neehh Yes...sambutlah Tapera dan lengkap sudah deritamu duhai rakyat... https://t.co/f9x2qgEUAJ,1.8e+18,https://pbs.twimg.com/ext_tw_video_thumb/1796032917048881152/pu/img/Lk7vb8O0-Vb2V60s.jpg,,in,di hatimu yank👩‍❤️‍👨💍,0,1,8,https://x.com/AiraNtieReal/status/1796033008576962975,1.43e+18,AiraNtieReal
1.8e+18,Thu May 30 07:31:47 +0000 2024,3,Rakyat sendiri di Peras Pendatang Aseng di Jamu Istimewa bahkan di Bebaskan Pajak nya Piramida TAPERA (Tabungan Penderitaan Rakyat) ala Don Mukidi https://t.co/1n3aVA1nRo,1.8e+18,https://pbs.twimg.com/media/GOz3HbYasAAXqlg.jpg,,in,"Indiana, USA",0,0,2,https://x.com/FilosofiSe9119/status/1796082060982940027,1.74e+18,FilosofiSe9119
1.8e+18,Tue Jun 04 11:12:58 +0000 2024,105,Kan dibilang apaa???!!!!!! Belom apa-apaan udah kena potongan Tapera. Tabungan pemakaman rakyat ini namanya https://t.co/kG6zPv4pUC,1.8e+18,https://pbs.twimg.com/media/GPOZr4vbkAAnbEK.jpg,,in,Burried Console,2,1,48,https://x.com/neuromancer_id/status/1797949662600794343,1.74e+18,neuromancer_id
1.8e+18,Thu May 30 18:46:31 +0000 2024,4,@siregar_elang Tapera : tabungan peras rakyat.. Ujung²nya dikorupsi dan raib seperti @Jiwasraya https://t.co/jifqwuxy1G,1.8e+18,https://pbs.twimg.com/media/GO2RjPYa8AAHzyC.jpg,siregar_elang,in,"Jakarta Utara, DKI Jakarta",0,0,0,https://x.com/RaharjoKoerdis1/status/1796251863576359157,1.36e+18,RaharjoKoerdis1
